id,start,end,measurable,room,subject,home
616418,2021-02-24 16:02:22.625+00,2021-02-24 16:02:22.625+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616419,2021-02-24 16:38:29.47+00,2021-02-24 16:38:29.47+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616420,2021-02-24 16:39:23.003+00,2021-02-24 16:39:23.003+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616421,2021-02-24 19:05:09.126+00,2021-02-24 19:05:09.126+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616422,2021-02-24 19:06:46.108+00,2021-02-24 19:06:46.108+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616423,2021-02-24 19:12:57.28+00,2021-02-24 19:12:57.28+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616424,2021-02-24 19:54:44.718+00,2021-02-24 19:54:44.718+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616425,2021-02-24 21:11:16.247+00,2021-02-24 21:11:16.247+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616426,2021-02-24 21:11:21.9+00,2021-02-24 21:11:21.9+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616427,2021-02-24 21:19:02.238+00,2021-02-24 21:19:02.238+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616428,2021-02-24 21:23:13.365+00,2021-02-24 21:23:13.365+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616429,2021-02-24 21:23:55.923+00,2021-02-24 21:23:55.923+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616430,2021-02-24 21:34:33.966+00,2021-02-24 21:34:33.966+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616431,2021-02-24 21:39:33.028+00,2021-02-24 21:39:33.028+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616432,2021-02-24 21:42:03.431+00,2021-02-24 21:42:03.431+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616433,2021-02-24 22:03:08.256+00,2021-02-24 22:03:08.256+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616434,2021-02-24 22:15:27.997+00,2021-02-24 22:15:27.997+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616435,2021-02-24 22:16:16.31+00,2021-02-24 22:16:16.31+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616436,2021-02-24 23:25:24.392+00,2021-02-24 23:25:24.392+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616437,2021-02-25 00:32:41.899+00,2021-02-25 00:32:41.899+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616438,2021-02-25 01:39:50.769+00,2021-02-25 01:39:50.769+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616439,2021-02-25 01:40:47.658+00,2021-02-25 01:40:47.658+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616440,2021-02-25 12:14:43.963+00,2021-02-25 12:14:43.963+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616441,2021-02-25 12:15:56.61+00,2021-02-25 12:15:56.61+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616442,2021-02-25 12:33:01.22+00,2021-02-25 12:33:01.22+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616443,2021-02-25 12:33:18.217+00,2021-02-25 12:33:18.217+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616444,2021-02-25 12:33:45.767+00,2021-02-25 12:33:45.767+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616445,2021-02-25 12:56:55.677+00,2021-02-25 12:56:55.677+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616446,2021-02-25 13:07:03.293+00,2021-02-25 13:07:03.293+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616447,2021-02-25 13:07:24.116+00,2021-02-25 13:07:24.116+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616448,2021-02-25 14:44:41.469+00,2021-02-25 14:44:41.469+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616449,2021-02-25 14:47:09.394+00,2021-02-25 14:47:09.394+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616450,2021-02-25 17:31:09.352+00,2021-02-25 17:31:09.352+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616451,2021-02-25 17:35:50.474+00,2021-02-25 17:35:50.474+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616452,2021-02-25 17:41:28.792+00,2021-02-25 17:41:28.792+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616453,2021-02-25 17:49:47.057+00,2021-02-25 17:49:47.057+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616454,2021-02-25 17:50:02.236+00,2021-02-25 17:50:02.236+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616455,2021-02-25 17:50:29.506+00,2021-02-25 17:50:29.506+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616456,2021-02-25 19:16:13.27+00,2021-02-25 19:16:13.27+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616457,2021-02-25 19:46:53.431+00,2021-02-25 19:46:53.431+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616458,2021-02-25 19:53:50.364+00,2021-02-25 19:53:50.364+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616459,2021-02-25 20:52:26.204+00,2021-02-25 20:52:26.204+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616460,2021-02-25 20:55:23.393+00,2021-02-25 20:55:23.393+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616461,2021-02-25 21:11:07.757+00,2021-02-25 21:11:07.757+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616462,2021-02-25 21:44:27.531+00,2021-02-25 21:44:27.531+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616463,2021-02-25 21:44:36.086+00,2021-02-25 21:44:36.086+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616464,2021-02-25 21:46:03.23+00,2021-02-25 21:46:03.23+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616465,2021-02-25 21:46:03.284+00,2021-02-25 21:46:03.284+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616466,2021-02-25 21:46:03.372+00,2021-02-25 21:46:03.372+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616467,2021-02-25 21:46:03.408+00,2021-02-25 21:46:03.408+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616468,2021-02-25 21:46:03.444+00,2021-02-25 21:46:03.444+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616469,2021-02-25 21:54:30.83+00,2021-02-25 21:54:30.83+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616470,2021-02-25 21:57:45.208+00,2021-02-25 21:57:45.208+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616471,2021-02-25 21:57:45.25+00,2021-02-25 21:57:45.25+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616472,2021-02-25 22:07:16.805+00,2021-02-25 22:07:16.805+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616473,2021-02-25 22:19:03.402+00,2021-02-25 22:19:03.402+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616474,2021-02-25 22:19:34.537+00,2021-02-25 22:19:34.537+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616475,2021-02-26 00:30:40.995+00,2021-02-26 00:30:40.995+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616476,2021-02-26 00:32:17.219+00,2021-02-26 00:32:17.219+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616477,2021-02-26 00:32:51.61+00,2021-02-26 00:32:51.61+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616478,2021-02-26 10:53:04.561+00,2021-02-26 10:53:04.561+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616479,2021-02-26 11:07:39.44+00,2021-02-26 11:07:39.44+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616480,2021-02-26 11:09:40.492+00,2021-02-26 11:09:40.492+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616481,2021-02-26 11:09:55.052+00,2021-02-26 11:09:55.052+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616482,2021-02-26 11:12:31.555+00,2021-02-26 11:12:31.555+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616487,2021-02-26 11:38:35.394+00,2021-02-26 11:38:35.394+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616488,2021-02-26 11:39:09.268+00,2021-02-26 11:39:09.268+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616489,2021-02-26 11:47:35.782+00,2021-02-26 11:47:35.782+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616491,2021-02-26 13:37:03.595+00,2021-02-26 13:37:03.595+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616492,2021-02-26 13:37:26.04+00,2021-02-26 13:37:26.04+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616493,2021-02-26 13:39:23.828+00,2021-02-26 13:39:23.828+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616495,2021-02-26 14:20:50.284+00,2021-02-26 14:20:50.284+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616497,2021-02-26 14:36:17.429+00,2021-02-26 14:36:17.429+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616498,2021-02-26 15:09:01.06+00,2021-02-26 15:09:01.06+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616500,2021-02-26 15:14:39.915+00,2021-02-26 15:14:39.915+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616502,2021-02-26 15:16:00.198+00,2021-02-26 15:16:00.198+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616503,2021-02-26 15:47:19.578+00,2021-02-26 15:47:19.578+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616504,2021-02-26 15:52:10.11+00,2021-02-26 15:52:10.11+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616505,2021-02-26 15:54:16.37+00,2021-02-26 15:54:16.37+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616506,2021-02-26 15:54:33.122+00,2021-02-26 15:54:33.122+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616508,2021-02-26 15:54:45.591+00,2021-02-26 15:54:45.591+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616510,2021-02-26 16:00:43.06+00,2021-02-26 16:00:43.06+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616512,2021-02-26 16:02:37.239+00,2021-02-26 16:02:37.239+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616513,2021-02-26 16:12:28.411+00,2021-02-26 16:12:28.411+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616515,2021-02-26 16:26:16.608+00,2021-02-26 16:26:16.608+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616516,2021-02-26 16:29:19.234+00,2021-02-26 16:29:19.234+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616518,2021-02-26 16:30:31.526+00,2021-02-26 16:30:31.526+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616519,2021-02-26 16:30:45.56+00,2021-02-26 16:30:45.56+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616521,2021-02-26 16:33:14.984+00,2021-02-26 16:33:14.984+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616522,2021-02-26 16:45:40.596+00,2021-02-26 16:45:40.596+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616524,2021-02-26 16:51:15.556+00,2021-02-26 16:51:15.556+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616525,2021-02-26 16:52:00.964+00,2021-02-26 16:52:00.964+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616527,2021-02-26 17:07:32.612+00,2021-02-26 17:07:32.612+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616528,2021-02-26 17:10:43.396+00,2021-02-26 17:10:43.396+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616530,2021-02-26 17:23:11.838+00,2021-02-26 17:23:11.838+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616531,2021-02-26 17:38:27.902+00,2021-02-26 17:38:27.902+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616533,2021-02-26 17:38:51.745+00,2021-02-26 17:38:51.745+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616534,2021-02-26 17:39:53.392+00,2021-02-26 17:39:53.392+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616535,2021-02-26 17:41:21.394+00,2021-02-26 17:41:21.394+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616537,2021-02-26 17:41:45.827+00,2021-02-26 17:41:45.827+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616538,2021-02-26 17:42:26.871+00,2021-02-26 17:42:26.871+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616540,2021-02-26 18:04:24.463+00,2021-02-26 18:04:24.463+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616541,2021-02-26 18:05:30.423+00,2021-02-26 18:05:30.423+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616543,2021-02-26 19:32:32.056+00,2021-02-26 19:32:32.056+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616544,2021-02-26 19:39:38.842+00,2021-02-26 19:39:38.842+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616546,2021-02-26 19:39:39.366+00,2021-02-26 19:39:39.366+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616547,2021-02-26 20:08:35.478+00,2021-02-26 20:08:35.478+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616548,2021-02-26 20:15:30.896+00,2021-02-26 20:15:30.896+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616550,2021-02-26 21:14:55.156+00,2021-02-26 21:14:55.156+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616552,2021-02-26 21:16:41.502+00,2021-02-26 21:16:41.502+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616553,2021-02-26 21:17:42.708+00,2021-02-26 21:17:42.708+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616555,2021-02-26 21:24:13.243+00,2021-02-26 21:24:13.243+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616556,2021-02-26 21:40:10.558+00,2021-02-26 21:40:10.558+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616558,2021-02-26 21:55:53.388+00,2021-02-26 21:55:53.388+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616559,2021-02-26 21:56:27.522+00,2021-02-26 21:56:27.522+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616561,2021-02-26 21:57:03.114+00,2021-02-26 21:57:03.114+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616562,2021-02-26 21:57:52.611+00,2021-02-26 21:57:52.611+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616564,2021-02-26 22:14:17.491+00,2021-02-26 22:14:17.491+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616565,2021-02-26 22:15:07.425+00,2021-02-26 22:15:07.425+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616567,2021-02-26 22:17:46.99+00,2021-02-26 22:17:46.99+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616568,2021-02-26 22:35:37.63+00,2021-02-26 22:35:37.63+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616570,2021-02-26 22:35:44.584+00,2021-02-26 22:35:44.584+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616571,2021-02-26 23:20:26.099+00,2021-02-26 23:20:26.099+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616572,2021-02-27 00:38:34.684+00,2021-02-27 00:38:34.684+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616574,2021-02-27 00:39:37.535+00,2021-02-27 00:39:37.535+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616575,2021-02-27 00:41:05.684+00,2021-02-27 00:41:05.684+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616577,2021-02-27 10:51:07.652+00,2021-02-27 10:51:07.652+00,use,bathroom,vanity,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616578,2021-02-27 11:12:39.967+00,2021-02-27 11:12:39.967+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616580,2021-02-27 11:29:00.872+00,2021-02-27 11:29:00.872+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616581,2021-02-27 11:29:57.429+00,2021-02-27 11:29:57.429+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616583,2021-02-27 11:32:55.881+00,2021-02-27 11:32:55.881+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616584,2021-02-27 11:35:33.6+00,2021-02-27 11:35:33.6+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616586,2021-02-27 11:52:58.726+00,2021-02-27 11:52:58.726+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616587,2021-02-27 11:53:18.944+00,2021-02-27 11:53:18.944+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616589,2021-02-27 11:54:49.99+00,2021-02-27 11:54:49.99+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616590,2021-02-27 13:43:03.113+00,2021-02-27 13:43:03.113+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616592,2021-02-27 13:44:08.816+00,2021-02-27 13:44:08.816+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616594,2021-02-27 13:51:44.851+00,2021-02-27 13:51:44.851+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616596,2021-02-27 15:35:40.871+00,2021-02-27 15:35:40.871+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616597,2021-02-27 15:58:55.122+00,2021-02-27 15:58:55.122+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616599,2021-02-27 16:04:18.491+00,2021-02-27 16:04:18.491+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616600,2021-02-27 16:06:24.336+00,2021-02-27 16:06:24.336+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616602,2021-02-27 16:17:57.878+00,2021-02-27 16:17:57.878+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616603,2021-02-27 16:53:06.888+00,2021-02-27 16:53:06.888+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616605,2021-02-27 16:56:07.129+00,2021-02-27 16:56:07.129+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616606,2021-02-27 16:56:18.502+00,2021-02-27 16:56:18.502+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616608,2021-02-27 17:12:21.27+00,2021-02-27 17:12:21.27+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616609,2021-02-27 17:15:16.137+00,2021-02-27 17:15:16.137+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616611,2021-02-27 17:28:58.878+00,2021-02-27 17:28:58.878+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616612,2021-02-27 17:30:15.478+00,2021-02-27 17:30:15.478+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616614,2021-02-27 17:30:29.568+00,2021-02-27 17:30:29.568+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616615,2021-02-27 19:16:34.374+00,2021-02-27 19:16:34.374+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616617,2021-02-27 19:22:15.608+00,2021-02-27 19:22:15.608+00,use,living,food,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616618,2021-02-27 19:24:00.474+00,2021-02-27 19:24:00.474+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616620,2021-02-27 19:36:10.643+00,2021-02-27 19:36:10.643+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616621,2021-02-27 20:49:53.674+00,2021-02-27 20:49:53.674+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616622,2021-02-27 20:56:59.911+00,2021-02-27 20:56:59.911+00,use,bedroom,clothes2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616624,2021-02-27 21:08:23.151+00,2021-02-27 21:08:23.151+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616625,2021-02-27 21:08:40.617+00,2021-02-27 21:08:40.617+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616627,2021-02-27 21:49:51.452+00,2021-02-27 21:49:51.452+00,use,entrance,door,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616628,2021-02-27 22:09:20.056+00,2021-02-27 22:09:20.056+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616630,2021-02-27 22:22:51.863+00,2021-02-27 22:22:51.863+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616631,2021-02-27 22:23:39.272+00,2021-02-27 22:23:39.272+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616633,2021-02-27 22:23:44.414+00,2021-02-27 22:23:44.414+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616634,2021-02-27 22:23:55.454+00,2021-02-27 22:23:55.454+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616636,2021-02-27 22:24:48.992+00,2021-02-27 22:24:48.992+00,use,kitchen,food2,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616637,2021-02-27 22:26:30.728+00,2021-02-27 22:26:30.728+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616638,2021-02-27 22:26:38.323+00,2021-02-27 22:26:38.323+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616639,2021-02-27 22:28:19.165+00,2021-02-27 22:28:19.165+00,use,kitchen,plates,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616641,2021-02-27 22:28:27.78+00,2021-02-27 22:28:27.78+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
616642,2021-02-27 22:30:36.283+00,2021-02-27 22:30:36.283+00,use,kitchen,utensil,openhabianpi03-60962692-0d0d-41a3-a62b-1eddccd2a088
